"scenario_name","population_id","anchor_date","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","prequalified_flag","returning_customer_flag","requested_amount","loan_term_months","base_apr_for_payment_calc","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","base_pd","mult_delinq","mult_derog","mult_bankruptcy","mult_util","mult_dti","mult_inquiry","mult_tradeline","mult_file_age","mult_pti","mult_amt_income","mult_product","estimated_pd","estimated_lgd","expected_loss_amount","created_ts"
BASELINE,BASE_POPULATION_V1,2025-12-31,16823,APP-00016823,CUST-00016823,2025-02-14,UNSECURED_PERSONAL_LOAN,SUBPRIME,592,115782.30,0.5463,0.4981,10,33,5,4,false,false,false,false,47063.95,24,0.187210,2366.05,0.245224,0.406487,0.140000,2.10,1.00,1.00,1.10,1.25,1.12,1.00,1.05,1.45,1.08,1.10,0.450000,0.700000,14825.14,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16824,APP-00016824,CUST-00016824,2025-05-25,REVOLVING_LINE,DEEP_SUBPRIME,555,74250.15,0.4813,0.8466,4,100,3,2,false,false,false,false,2285.14,,0.325374,68.55,0.011079,0.030776,0.260000,1.45,1.00,1.00,1.45,1.25,1.05,1.05,1.00,0.95,1.00,1.12,0.450000,0.850000,874.07,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16825,APP-00016825,CUST-00016825,2025-03-09,REVOLVING_LINE,PRIME,706,102751.72,0.5477,0.1969,8,228,2,0,false,false,true,false,4704.38,,0.204693,141.13,0.016482,0.045784,0.025000,1.00,1.00,1.00,1.00,1.25,1.05,1.00,1.00,0.95,1.00,1.12,0.033894,0.850000,135.53,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16826,APP-00016826,CUST-00016826,2025-02-09,MORTGAGE,DEEP_SUBPRIME,507,44380.18,0.5401,0.8354,4,29,3,6,false,false,false,false,95350.15,240,0.100000,920.15,0.248800,2.148485,0.260000,2.10,1.00,1.00,1.45,1.25,1.05,1.05,1.05,1.45,1.25,0.90,0.450000,0.200000,8581.51,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16827,APP-00016827,CUST-00016827,2025-07-14,REVOLVING_LINE,NEAR_PRIME,656,149805.63,0.4507,0.3152,5,135,5,0,false,false,false,false,30000.00,,0.244296,900.00,0.072093,0.200259,0.060000,1.00,1.00,1.00,1.10,1.25,1.12,1.05,1.00,1.00,1.03,1.12,0.110427,0.850000,2815.89,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16828,APP-00016828,CUST-00016828,2025-08-16,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,657,126035.52,0.3942,0.4830,10,50,1,0,false,false,false,false,14325.02,36,0.143604,492.11,0.046854,0.113659,0.060000,1.00,1.00,1.00,1.10,1.10,1.00,1.00,1.05,0.95,1.03,1.10,0.082955,0.700000,831.83,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16829,APP-00016829,CUST-00016829,2025-04-29,MORTGAGE,PRIME,753,116545.14,0.4194,0.1600,8,115,0,1,false,false,false,false,459598.84,240,0.093139,4228.37,0.435372,3.943526,0.025000,1.20,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.45,1.25,0.90,0.055830,0.200000,5131.88,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16830,APP-00016830,CUST-00016830,2025-11-20,AUTO_LOAN,NEAR_PRIME,679,143844.95,0.3512,0.4937,10,125,0,4,false,false,true,false,80000.00,84,0.122687,1423.74,0.118773,0.556154,0.060000,2.10,1.00,1.00,1.10,1.10,1.00,1.00,1.00,1.10,1.08,1.00,0.189667,0.450000,6828.01,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16831,APP-00016831,CUST-00016831,2025-04-08,UNSECURED_PERSONAL_LOAN,PRIME,750,81597.62,0.3013,0.3619,10,137,2,4,false,false,true,false,43365.23,60,0.142717,1015.15,0.149291,0.531452,0.025000,2.10,1.00,1.00,1.10,1.00,1.05,1.00,1.00,1.10,1.08,1.10,0.083177,0.700000,2524.89,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16832,APP-00016832,CUST-00016832,2025-04-09,AUTO_LOAN,PRIME,744,151136.80,0.3285,0.3280,14,163,3,0,false,false,false,false,80000.00,84,0.099822,1327.36,0.105390,0.529322,0.025000,1.00,1.00,1.00,1.10,1.00,1.05,1.03,1.00,1.10,1.08,1.00,0.035778,0.450000,1288.01,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16833,APP-00016833,CUST-00016833,2025-09-24,REVOLVING_LINE,PRIME,736,188448.97,0.2401,0.1592,7,99,0,0,false,false,false,false,19629.33,,0.220797,588.88,0.037499,0.104163,0.025000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.95,1.03,1.12,0.027420,0.850000,457.50,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16834,APP-00016834,CUST-00016834,2025-03-08,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,816,110700.78,0.2129,0.0874,14,63,3,0,false,false,false,false,31022.56,48,0.117216,812.71,0.088098,0.280238,0.010000,1.00,1.00,1.00,0.95,1.00,1.05,1.03,1.00,1.00,1.03,1.10,0.011789,0.700000,256.01,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16835,APP-00016835,CUST-00016835,2025-10-14,MORTGAGE,PRIME,720,200473.98,0.3402,0.5169,15,154,2,0,false,false,false,false,196423.95,240,0.069706,1519.41,0.090949,0.979798,0.025000,1.00,1.00,1.00,1.25,1.00,1.05,1.03,1.00,1.00,1.15,0.90,0.034536,0.200000,1356.74,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16836,APP-00016836,CUST-00016836,2025-04-18,AUTO_LOAN,SUBPRIME,606,132496.15,0.4868,0.4822,3,30,2,0,false,false,false,true,24352.40,72,0.136865,497.72,0.045078,0.183797,0.140000,1.00,1.00,1.00,1.10,1.25,1.05,1.05,1.05,0.95,1.03,1.00,0.213617,0.450000,2340.94,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16837,APP-00016837,CUST-00016837,2025-02-15,UNSECURED_PERSONAL_LOAN,PRIME,723,202678.61,0.4154,0.2301,12,163,4,0,false,false,false,false,6768.16,48,0.119403,178.03,0.010541,0.033394,0.025000,1.00,1.00,1.00,1.00,1.10,1.12,1.00,1.00,0.95,1.00,1.10,0.031408,0.700000,148.80,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16838,APP-00016838,CUST-00016838,2025-10-18,UNSECURED_PERSONAL_LOAN,PRIME,702,110995.56,0.2420,0.2917,7,84,4,0,false,false,false,false,28755.84,24,0.122040,1356.38,0.146642,0.259072,0.025000,1.00,1.00,1.00,1.00,1.00,1.12,1.00,1.00,1.10,1.03,1.10,0.035874,0.700000,722.11,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16839,APP-00016839,CUST-00016839,2025-06-04,REVOLVING_LINE,NEAR_PRIME,640,133503.99,0.3196,0.4394,18,202,1,2,false,false,false,false,30000.00,,0.239822,900.00,0.080896,0.224712,0.060000,1.45,1.00,1.00,1.10,1.00,1.00,1.03,1.00,1.00,1.03,1.12,0.118218,0.850000,3014.56,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16840,APP-00016840,CUST-00016840,2025-04-13,MORTGAGE,SUBPRIME,583,94697.37,0.4781,0.7324,7,115,0,2,false,false,false,false,287141.27,180,0.100000,3085.63,0.391009,3.032199,0.140000,1.45,1.00,1.00,1.25,1.25,1.00,1.00,1.00,1.45,1.25,0.90,0.450000,0.200000,25842.71,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16841,APP-00016841,CUST-00016841,2025-07-06,AUTO_LOAN,NEAR_PRIME,699,80099.68,0.4230,0.4624,5,31,1,0,false,false,false,false,65895.31,48,0.132444,1775.81,0.266040,0.822666,0.060000,1.00,1.00,1.00,1.10,1.10,1.00,1.05,1.05,1.45,1.15,1.00,0.127826,0.450000,3790.41,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16842,APP-00016842,CUST-00016842,2025-02-12,UNSECURED_PERSONAL_LOAN,SUBPRIME,606,64512.50,0.4846,0.6025,2,31,6,0,false,false,false,true,33306.84,60,0.191089,865.99,0.161083,0.516285,0.140000,1.00,1.00,1.00,1.25,1.25,1.20,1.12,1.05,1.25,1.08,1.10,0.447847,0.700000,10441.46,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16843,APP-00016843,CUST-00016843,2025-06-24,REVOLVING_LINE,DEEP_SUBPRIME,563,100263.24,0.5373,0.7924,2,76,3,3,false,false,false,false,4621.95,,0.332170,138.66,0.016596,0.046098,0.260000,1.75,1.00,1.00,1.45,1.25,1.05,1.12,1.00,0.95,1.00,1.12,0.450000,0.850000,1767.90,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16844,APP-00016844,CUST-00016844,2025-09-22,HELOC,NEAR_PRIME,642,48710.98,0.4290,0.5663,5,154,1,0,false,false,true,false,139244.04,120,0.114297,1326.26,0.326726,2.858576,0.060000,1.00,1.00,1.00,1.25,1.10,1.00,1.05,1.00,1.45,1.25,0.95,0.145263,0.250000,5056.75,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16845,APP-00016845,CUST-00016845,2025-04-21,HELOC,DEEP_SUBPRIME,500,82505.83,0.6051,0.6718,1,38,4,1,true,false,false,true,140034.19,180,0.150000,1750.43,0.254590,1.697264,0.260000,1.20,1.60,1.00,1.25,1.45,1.12,1.12,1.05,1.45,1.25,0.95,0.450000,0.250000,15753.85,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16846,APP-00016846,CUST-00016846,2025-04-29,MORTGAGE,DEEP_SUBPRIME,501,38210.05,0.4652,0.8683,8,39,1,1,false,false,false,false,79932.58,360,0.100000,701.47,0.220299,2.091926,0.260000,1.20,1.00,1.00,1.45,1.25,1.00,1.00,1.05,1.45,1.25,0.90,0.450000,0.200000,7193.93,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16847,APP-00016847,CUST-00016847,2025-01-02,HELOC,SUBPRIME,619,42149.23,0.5274,0.4584,7,26,3,4,false,false,true,false,225049.26,180,0.150000,2813.12,0.800903,5.339345,0.140000,2.10,1.00,1.00,1.10,1.25,1.05,1.00,1.05,1.45,1.25,0.95,0.450000,0.250000,25318.04,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16848,APP-00016848,CUST-00016848,2025-10-14,REVOLVING_LINE,DEEP_SUBPRIME,568,81824.72,0.6025,0.5419,6,61,3,0,false,false,false,false,1151.03,,0.332776,34.53,0.005064,0.014067,0.260000,1.00,1.00,1.00,1.25,1.45,1.05,1.00,1.00,0.95,1.00,1.12,0.450000,0.850000,440.27,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16849,APP-00016849,CUST-00016849,2025-10-28,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,826,198085.05,0.1521,0.1998,7,122,1,0,false,false,false,true,42968.30,24,0.120749,2024.17,0.122624,0.216918,0.010000,1.00,1.00,1.00,1.00,0.95,1.00,1.00,1.00,1.10,1.03,1.10,0.011821,0.700000,355.55,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16850,APP-00016850,CUST-00016850,2025-03-23,REVOLVING_LINE,PRIME,701,207008.21,0.3304,0.2167,10,105,0,0,false,false,false,false,30000.00,,0.215824,900.00,0.052172,0.144922,0.025000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.03,1.12,0.029498,0.850000,752.20,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16851,APP-00016851,CUST-00016851,2025-03-10,REVOLVING_LINE,DEEP_SUBPRIME,515,69506.33,0.5148,0.6616,3,64,0,6,false,false,false,false,12201.45,,0.306903,366.04,0.063195,0.175544,0.260000,2.10,1.00,1.00,1.25,1.25,1.00,1.05,1.00,1.00,1.03,1.12,0.450000,0.850000,4667.05,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16852,APP-00016852,CUST-00016852,2025-05-22,AUTO_LOAN,NEAR_PRIME,655,126886.54,0.3150,0.5441,8,158,1,1,false,false,false,false,6331.83,48,0.093135,158.51,0.014991,0.049902,0.060000,1.20,1.00,1.00,1.25,1.00,1.00,1.00,1.00,0.95,1.00,1.00,0.086926,0.450000,247.68,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16853,APP-00016853,CUST-00016853,2025-03-20,AUTO_LOAN,NEAR_PRIME,659,166151.36,0.4285,0.3289,3,94,0,1,false,false,false,true,12413.53,36,0.096505,398.52,0.028782,0.074712,0.060000,1.20,1.00,1.00,1.10,1.10,1.00,1.05,1.00,0.95,1.00,1.00,0.088796,0.450000,496.02,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16854,APP-00016854,CUST-00016854,2025-12-14,HELOC,NEAR_PRIME,643,49235.77,0.6280,0.2608,5,120,3,0,false,false,true,false,146211.02,180,0.114464,1394.66,0.339914,2.969610,0.060000,1.00,1.00,1.00,1.00,1.45,1.05,1.05,1.00,1.45,1.25,0.95,0.166175,0.250000,6074.15,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16855,APP-00016855,CUST-00016855,2025-06-20,MORTGAGE,NEAR_PRIME,689,103516.69,0.4664,0.2997,9,90,2,0,false,false,true,false,147222.12,180,0.100000,1582.06,0.183398,1.422207,0.060000,1.00,1.00,1.00,1.00,1.25,1.05,1.00,1.00,1.25,1.25,0.90,0.107514,0.200000,3165.69,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16856,APP-00016856,CUST-00016856,2025-04-05,REVOLVING_LINE,PRIME,751,110286.68,0.2390,0.3322,5,213,4,0,false,false,false,true,3459.70,,0.218796,103.79,0.011293,0.031370,0.025000,1.00,1.00,1.00,1.10,1.00,1.12,1.05,1.00,0.95,1.00,1.12,0.033864,0.850000,99.59,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16857,APP-00016857,CUST-00016857,2025-06-19,HELOC,NEAR_PRIME,686,177343.75,0.4626,0.3276,10,104,2,3,false,false,false,false,250000.00,180,0.143320,2985.83,0.202037,1.409692,0.060000,1.75,1.00,1.00,1.10,1.25,1.05,1.00,1.00,1.45,1.25,0.95,0.272418,0.250000,17026.13,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16858,APP-00016858,CUST-00016858,2025-02-23,AUTO_LOAN,PRIME,726,119350.84,0.3923,0.1834,15,94,2,3,false,false,false,false,65716.81,36,0.090179,2090.32,0.210169,0.550619,0.025000,1.75,1.00,1.00,1.00,1.10,1.05,1.03,1.00,1.45,1.08,1.00,0.085467,0.450000,2527.48,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16859,APP-00016859,CUST-00016859,2025-02-07,REVOLVING_LINE,SUPER_PRIME,802,155771.77,0.2036,0.3435,6,194,3,0,false,false,false,true,6565.82,,0.197525,196.97,0.015174,0.042150,0.010000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.00,0.95,1.00,1.12,0.011794,0.850000,65.82,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16860,APP-00016860,CUST-00016860,2025-12-08,AUTO_LOAN,PRIME,721,203512.53,0.4427,0.1920,11,200,4,1,false,false,false,false,45512.48,48,0.080982,1113.19,0.065639,0.223635,0.025000,1.20,1.00,1.00,1.00,1.10,1.12,1.00,1.00,1.00,1.03,1.00,0.039629,0.450000,811.63,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16861,APP-00016861,CUST-00016861,2025-01-09,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,787,211564.54,0.3415,0.2117,9,100,2,0,false,false,false,false,42854.55,36,0.115192,1413.56,0.080178,0.202560,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.00,1.00,1.00,1.03,1.10,0.011981,0.700000,359.41,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16862,APP-00016862,CUST-00016862,2025-12-26,HELOC,DEEP_SUBPRIME,526,54702.05,0.5881,0.5069,8,23,4,3,false,false,false,false,82324.69,240,0.150000,1029.06,0.225745,1.504965,0.260000,1.75,1.00,1.00,1.25,1.45,1.12,1.00,1.10,1.45,1.25,0.95,0.450000,0.250000,9261.53,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16863,APP-00016863,CUST-00016863,2025-07-23,AUTO_LOAN,NEAR_PRIME,662,113396.20,0.3730,0.4674,13,202,0,1,false,false,false,false,39883.90,72,0.104557,748.08,0.079165,0.351722,0.060000,1.20,1.00,1.00,1.10,1.10,1.00,1.03,1.00,1.00,1.08,1.00,0.099491,0.450000,1785.64,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16864,APP-00016864,CUST-00016864,2025-08-26,MORTGAGE,PRIME,734,190909.26,0.3873,0.0301,6,237,1,1,false,false,true,true,563833.27,240,0.081903,4783.12,0.300653,2.953410,0.025000,1.20,1.00,1.00,0.95,1.10,1.00,1.00,1.00,1.45,1.25,0.90,0.053410,0.200000,6022.87,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16865,APP-00016865,CUST-00016865,2025-08-18,MORTGAGE,PRIME,715,109783.15,0.4297,0.3122,8,148,1,1,false,false,false,false,258864.86,180,0.070713,2337.08,0.255458,2.357965,0.025000,1.20,1.00,1.00,1.10,1.10,1.00,1.00,1.00,1.45,1.25,0.90,0.061810,0.200000,3200.09,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16866,APP-00016866,CUST-00016866,2025-02-15,MORTGAGE,SUPER_PRIME,767,239944.96,0.2321,0.1149,14,86,3,0,false,false,true,false,333491.56,240,0.056046,2313.79,0.115716,1.389867,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.03,1.00,1.10,1.25,0.90,0.013658,0.200000,910.97,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16867,APP-00016867,CUST-00016867,2025-12-18,REVOLVING_LINE,PRIME,735,199495.14,0.4175,0.3839,5,64,2,1,false,false,true,true,12614.04,,0.217351,378.42,0.022763,0.063230,0.025000,1.20,1.00,1.00,1.10,1.10,1.05,1.05,1.00,0.95,1.00,1.12,0.044296,0.850000,474.94,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16868,APP-00016868,CUST-00016868,2025-12-17,REVOLVING_LINE,SUBPRIME,607,90722.65,0.5217,0.5187,4,78,2,2,false,false,true,false,27944.35,,0.285368,838.33,0.110887,0.308020,0.140000,1.45,1.00,1.00,1.25,1.25,1.05,1.05,1.00,1.10,1.08,1.12,0.450000,0.850000,10688.71,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16869,APP-00016869,CUST-00016869,2025-01-16,AUTO_LOAN,SUPER_PRIME,815,214169.91,0.2167,0.2794,14,157,1,0,false,false,false,false,10092.88,60,0.061915,196.02,0.010983,0.047126,0.010000,1.00,1.00,1.00,1.00,1.00,1.00,1.03,1.00,0.95,1.00,1.00,0.009796,0.450000,44.49,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16870,APP-00016870,CUST-00016870,2025-10-28,AUTO_LOAN,DEEP_SUBPRIME,571,93582.95,0.5012,0.7435,8,105,6,3,false,false,false,true,45764.48,36,0.211288,1727.21,0.221478,0.489026,0.260000,1.75,1.00,1.00,1.25,1.25,1.20,1.00,1.00,1.45,1.08,1.00,0.450000,0.450000,9267.31,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16871,APP-00016871,CUST-00016871,2025-11-28,UNSECURED_PERSONAL_LOAN,PRIME,718,204417.16,0.5804,0.3071,11,228,0,0,false,false,true,false,42442.72,36,0.128517,1427.03,0.083772,0.207628,0.025000,1.00,1.00,1.00,1.10,1.45,1.00,1.00,1.00,1.00,1.03,1.10,0.044701,0.700000,1328.06,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16872,APP-00016872,CUST-00016872,2025-02-22,REVOLVING_LINE,PRIME,737,188479.75,0.3744,0.2368,15,243,0,0,false,false,false,false,25225.44,,0.223689,756.76,0.048181,0.133836,0.025000,1.00,1.00,1.00,1.00,1.10,1.00,1.03,1.00,0.95,1.03,1.12,0.030827,0.850000,660.98,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16873,APP-00016873,CUST-00016873,2025-12-07,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,777,124495.78,0.2080,0.3102,9,249,0,0,false,false,false,false,14796.37,36,0.107107,482.39,0.046497,0.118850,0.010000,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,0.95,1.03,1.10,0.012230,0.700000,126.67,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16874,APP-00016874,CUST-00016874,2025-05-13,REVOLVING_LINE,PRIME,723,153879.34,0.4279,0.2665,7,74,4,0,false,false,false,false,30000.00,,0.224883,900.00,0.070185,0.194958,0.025000,1.00,1.00,1.00,1.00,1.10,1.12,1.00,1.00,1.00,1.03,1.12,0.034849,0.850000,888.65,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16875,APP-00016875,CUST-00016875,2025-03-09,UNSECURED_PERSONAL_LOAN,SUBPRIME,583,64747.43,0.3462,0.7306,6,58,6,3,false,false,false,false,26085.49,24,0.173978,1294.72,0.239958,0.402881,0.140000,1.75,1.00,1.00,1.25,1.00,1.20,1.00,1.05,1.45,1.08,1.10,0.450000,0.700000,8216.93,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16876,APP-00016876,CUST-00016876,2025-04-13,MORTGAGE,PRIME,752,175159.73,0.6060,0.3206,7,161,4,0,false,false,true,false,79195.73,360,0.077954,569.85,0.039040,0.452134,0.025000,1.00,1.00,1.00,1.10,1.45,1.12,1.00,1.00,0.95,1.08,0.90,0.040566,0.200000,642.53,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16877,APP-00016877,CUST-00016877,2025-12-14,HELOC,NEAR_PRIME,673,133162.12,0.3113,0.5106,3,82,3,0,false,false,false,true,82825.15,180,0.121915,841.47,0.075830,0.621987,0.060000,1.00,1.00,1.00,1.25,1.00,1.05,1.05,1.00,1.00,1.15,0.95,0.089622,0.250000,1855.74,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16878,APP-00016878,CUST-00016878,2025-04-08,AUTO_LOAN,PRIME,754,173131.64,0.2272,0.3531,11,89,2,0,false,false,false,false,54482.31,60,0.094655,1143.31,0.079244,0.314687,0.025000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.00,1.00,1.08,1.00,0.030343,0.450000,743.92,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16879,APP-00016879,CUST-00016879,2025-06-05,MORTGAGE,PRIME,728,143979.30,0.2957,0.2031,5,49,1,0,false,false,false,true,607069.68,360,0.083106,4586.60,0.382272,4.216368,0.025000,1.00,1.00,1.00,1.00,1.00,1.00,1.05,1.05,1.45,1.25,0.90,0.045218,0.200000,5490.10,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16880,APP-00016880,CUST-00016880,2025-02-01,HELOC,NEAR_PRIME,662,172056.53,0.3379,0.4032,3,85,1,0,false,false,false,true,250000.00,120,0.129898,2706.21,0.188743,1.453011,0.060000,1.00,1.00,1.00,1.10,1.00,1.00,1.05,1.00,1.25,1.25,0.95,0.098727,0.250000,6170.44,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16881,APP-00016881,CUST-00016881,2025-01-22,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,668,101323.76,0.4817,0.3444,6,91,4,0,false,false,false,false,21439.46,36,0.152639,745.98,0.088348,0.211594,0.060000,1.00,1.00,1.00,1.10,1.25,1.12,1.00,1.00,1.00,1.03,1.10,0.100067,0.700000,1501.77,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16882,APP-00016882,CUST-00016882,2025-05-18,REVOLVING_LINE,SUBPRIME,591,137229.18,0.4189,0.4511,13,151,1,1,false,false,false,false,13767.19,,0.264387,413.02,0.036117,0.100323,0.140000,1.20,1.00,1.00,1.10,1.10,1.00,1.03,1.00,0.95,1.03,1.12,0.229294,0.850000,2683.22,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16883,APP-00016883,CUST-00016883,2025-08-15,UNSECURED_PERSONAL_LOAN,SUBPRIME,639,92906.76,0.4526,0.6707,10,38,2,4,false,false,false,false,8151.29,60,0.201986,216.86,0.028010,0.087736,0.140000,2.10,1.00,1.00,1.25,1.25,1.05,1.00,1.05,0.95,1.00,1.10,0.450000,0.700000,2567.66,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16884,APP-00016884,CUST-00016884,2025-03-19,AUTO_LOAN,DEEP_SUBPRIME,506,55986.86,0.4433,0.8654,5,48,0,6,false,false,false,false,54400.71,36,0.175099,1953.37,0.418678,0.971669,0.260000,2.10,1.00,1.00,1.45,1.10,1.00,1.05,1.05,1.45,1.15,1.00,0.450000,0.450000,11016.14,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16885,APP-00016885,CUST-00016885,2025-04-17,REVOLVING_LINE,SUBPRIME,604,75037.69,0.5394,0.5792,8,16,4,3,false,false,false,false,13674.79,,0.274167,410.24,0.065605,0.182239,0.140000,1.75,1.00,1.00,1.25,1.25,1.12,1.00,1.10,1.00,1.03,1.12,0.450000,0.850000,5230.61,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16886,APP-00016886,CUST-00016886,2025-12-30,REVOLVING_LINE,SUPER_PRIME,787,197688.76,0.3804,0.1398,8,172,0,0,false,false,false,false,30000.00,,0.209884,900.00,0.054631,0.151754,0.010000,1.00,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,1.03,1.12,0.012159,0.850000,310.05,2026-04-23 08:27:11.250 -0400
