"sample_reason","module2_run_id","strategy_set_name","strategy_name","strategy_version","strategy_run_id","strategy_run_ts","module1_scenario_set_name","module1_scenario_name","population_id","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","requested_amount","requested_monthly_payment_proxy","requested_payment_to_income_ratio","estimated_pd","estimated_lgd","requested_expected_loss_amount","decision_outcome","decision_path","decision_resolution_source","approval_flag","counteroffer_flag","manual_review_flag","decline_flag","simulated_offer_exposure_flag","approved_amount","counteroffer_amount","exposure_reduction_amount","exposure_reduction_pct","approved_monthly_payment_proxy","approved_payment_to_income_ratio","approved_expected_loss_amount","approved_el_reduction_amount","approved_el_reduction_pct","counteroffer_strategy_variant","ordinary_counteroffer_candidate_flag","aggressive_counteroffer_requested_structure_override_flag","primary_reason_code","secondary_reason_code","tertiary_reason_code","primary_reason_family","reason_code_count"
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00034988,CUST-00034988,2025-01-24,AUTO_LOAN,SUPER_PRIME,846,202228.91,0.3140,71537.58,2241.39,0.133001,0.012118,0.450000,390.10,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,57500.00,57500.00,14037.58,0.19622665457791555152,1801.5695386956058620,0.10690265871448265373,313.55325000000000,76.54675000000000,0.19622340425531914894,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00003899,CUST-00003899,2025-08-10,HELOC,NEAR_PRIME,685,73997.61,0.2929,151251.46,1706.02,0.276661,0.110383,0.250000,4173.90,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,109000.00,109000.00,42251.46,0.27934579937277960821,1229.4504793540505328,0.19937691179972742081,3007.93675000000000,1165.96325000000000,0.27934623493615084214,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER,5
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00012573,CUST-00012573,2025-01-11,HELOC,NEAR_PRIME,665,98523.42,0.3049,48615.70,469.79,0.057220,0.085155,0.250000,1034.97,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,48000.00,48000.00,615.70,0.01266463303007053277,463.8402820488031644,0.05649532969801936411,1021.86000000000000,13.11000000000000,0.01266703382706745123,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00017381,CUST-00017381,2025-04-25,HELOC,NEAR_PRIME,646,106929.23,0.2833,220121.77,2226.00,0.249810,0.124424,0.250000,6847.11,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,70121.77,0.31855899577765524964,1516.8876753989394143,0.17023077726478394209,4665.90000000000000,2181.21000000000000,0.31855921695430626936,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER,6
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00018450,CUST-00018450,2025-11-19,HELOC,NEAR_PRIME,645,152274.57,0.4886,221902.54,2174.66,0.171374,0.171941,0.250000,9538.54,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,130000.00,130000.00,91902.54,0.41415722415795691208,1274.0088509126574216,0.10039821986715429215,5588.08250000000000,3950.45750000000000,0.41415746015637613304,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00020249,CUST-00020249,2025-11-26,HELOC,NEAR_PRIME,640,53731.48,0.4311,32238.49,275.05,0.061428,0.090881,0.250000,732.47,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,32000.00,32000.00,238.49,0.00739767898558524298,273.0152683950147789,0.06097357537527346969,727.04800000000000,5.42200000000000,0.00740235094952694308,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00022583,CUST-00022583,2025-01-10,HELOC,NEAR_PRIME,686,142086.09,0.4556,28438.40,295.11,0.024924,0.081050,0.250000,576.23,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,28000.00,28000.00,438.40,0.01541577585236862833,290.5606503882074941,0.02453977720265556431,567.35000000000000,8.88000000000000,0.01541051316314666019,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00022849,CUST-00022849,2025-12-10,HELOC,NEAR_PRIME,658,165768.41,0.4682,142271.87,1407.63,0.101899,0.206222,0.250000,7334.90,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,108000.00,108000.00,34271.87,0.24088999462789095272,1068.5460168619418582,0.07735255043741253981,5567.99400000000000,1766.90600000000000,0.24089026435261557758,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00000689,CUST-00000689,2025-12-12,HELOC,PRIME,718,63199.49,0.2843,202403.33,1752.73,0.332800,0.060805,0.250000,3076.78,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,121000.00,121000.00,81403.33,0.40218374865670441292,1047.8104782169344743,0.19895324844704877138,1839.35125000000000,1237.42875000000000,0.40218304526160466462,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00005967,CUST-00005967,2025-03-15,HELOC,PRIME,740,134529.15,0.2483,174263.71,1528.76,0.136365,0.035230,0.250000,1534.83,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,24263.71,0.13923558726025057082,1315.9022036200193374,0.11737813914325593091,1321.12500000000000,213.70500000000000,0.13923691874670158910,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00006887,CUST-00006887,2025-03-26,HELOC,PRIME,742,75242.59,0.3417,192249.67,1737.07,0.277035,0.043879,0.250000,2108.93,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,138000.00,138000.00,54249.67,0.28218342325373042253,1246.8976409686424949,0.19886031533890279239,1513.82550000000000,595.10450000000000,0.28218314500718373772,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00011543,CUST-00011543,2025-08-26,HELOC,PRIME,739,150738.19,0.3033,182323.75,1608.90,0.128082,0.035434,0.250000,1615.11,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,32323.75,0.17728765451566238628,1323.6618926497507867,0.10537464263432493024,1328.77500000000000,286.33500000000000,0.17728513847354050189,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00012631,CUST-00012631,2025-10-31,HELOC,PRIME,706,117877.86,0.3034,168245.35,1326.18,0.135006,0.035379,0.250000,1488.09,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,18245.35,0.10844489907150479939,1182.3625437493517651,0.12036528795595242305,1326.71250000000000,161.37750000000000,0.10844606173013729008,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00022377,CUST-00022377,2025-08-11,HELOC,PRIME,714,196112.64,0.2847,202137.61,1641.29,0.100429,0.032708,0.250000,1652.88,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,52137.61,0.25793126771410822558,1217.9499896135113104,0.07452522071473982501,1226.55000000000000,426.33000000000000,0.25793161028023812981,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00038311,CUST-00038311,2025-07-26,HELOC,PRIME,702,153148.50,0.4143,167223.35,1268.11,0.099363,0.036460,0.250000,1524.24,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,17223.35,0.10299608278389351726,1137.4996374609167918,0.08912900022634398844,1367.25000000000000,156.99000000000000,0.10299559124547315383,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00003200,CUST-00003200,2025-08-01,HELOC,SUBPRIME,606,125999.42,0.4080,150489.34,1881.12,0.179155,0.303143,0.250000,11404.95,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,73000.00,73000.00,77489.34,0.51491580732562186797,912.5015765236261917,0.08690525853857821424,5532.35975000000000,5872.59025000000000,0.51491591370413723866,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00016604,CUST-00016604,2025-03-18,HELOC,SUBPRIME,608,97845.10,0.4245,147712.18,1846.40,0.226448,0.308024,0.250000,11374.72,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,72000.00,72000.00,75712.18,0.51256558531598409826,899.9989032725669610,0.11037854833636603292,5544.43200000000000,5830.28800000000000,0.51256540820345467844,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00019801,CUST-00019801,2025-01-22,HELOC,SUBPRIME,631,135938.22,0.5268,122709.88,1533.87,0.135403,0.313568,0.250000,9619.47,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,71000.00,71000.00,51709.88,0.42139948307340859595,887.4979748981907569,0.07834424579341125588,5565.83200000000000,4053.63800000000000,0.42139930786207556134,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00032926,CUST-00032926,2025-02-15,HELOC,SUBPRIME,601,112197.92,0.4666,126633.60,1582.92,0.169299,0.334871,0.250000,10601.48,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,66000.00,66000.00,60633.60,0.47881131074217269350,825.0000000000000000,0.08823672390266090516,5525.37150000000000,5076.10850000000000,0.47881130747782385101,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00034844,CUST-00034844,2025-03-03,HELOC,SUBPRIME,583,85834.26,0.3586,110508.61,1303.49,0.182234,0.303214,0.250000,8376.94,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,73000.00,73000.00,37508.61,0.33941798743102460523,861.0620475635337373,0.12038050247849466209,5533.65550000000000,2843.28450000000000,0.33941803331526786631,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00045390,CUST-00045390,2025-11-08,HELOC,SUBPRIME,612,114898.53,0.4443,112856.94,1410.71,0.147335,0.289778,0.250000,8175.86,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,77000.00,77000.00,35856.94,0.31772029261115887069,962.4988060105120695,0.10052368068813490779,5578.22650000000000,2597.63350000000000,0.31771990958749293652,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00047110,CUST-00047110,2025-08-20,HELOC,SUBPRIME,639,64428.50,0.4173,150279.98,1878.50,0.349876,0.266350,0.250000,10006.77,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,84000.00,84000.00,66279.98,0.44104331129136429217,1050.0001397391721772,0.19556553041862262691,5593.35000000000000,4413.42000000000000,0.44104341360898671599,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER,5
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00014432,CUST-00014432,2025-06-30,HELOC,SUPER_PRIME,790,216648.91,0.1980,209452.48,1490.36,0.082550,0.010760,0.250000,563.43,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,59452.48,0.28384710460339261679,1067.3256291832877796,0.05911842151498993948,403.50000000000000,159.93000000000000,0.28385070017570949364,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-18,MODULE2_BASELINE_STRATEGY_SET,SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY,V1_0,M2-18_SELECTIVE_COUNTEROFFER_FEASIBILITY_STRATEGY_V1_0_RUN,2026-05-20 08:11:20.364 -0400,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,NEAR_PRIME_EXPANSION_MIX,BASE_POPULATION_V1,APP-00016120,CUST-00016120,2025-01-28,HELOC,SUPER_PRIME,792,212975.71,0.3600,157941.74,1096.14,0.061761,0.012262,0.250000,484.17,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,7941.74,0.05028271817190313340,1041.0231013030500994,0.05865548904298509058,459.82500000000000,24.34500000000000,0.05028192576987421773,SELECTIVE_FEASIBILITY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
